user_id,group,vm_id,vpn_location,vpn_server,proportion
29359,near miss - investing advice,17,Ashburn,38,66
29360,near miss - investing advice,17,Atlanta,106,8
29361,near miss - investing advice,17,Boston,65,22
29362,near miss - investing advice,17,Charlotte,14,74
29363,near miss - investing advice,17,Chicago,78,55
29364,near miss - investing advice,17,Cincinnati,17,97
29365,near miss - investing advice,17,Dallas,2,63
29366,near miss - investing advice,17,Denver,12,99
29367,near miss - investing advice,17,Houston,10,87
29368,near miss - investing advice,17,Las Vegas,24,6
29369,near miss - investing advice,17,Los Angeles,32,10
29370,near miss - investing advice,17,Miami,16,3
29371,near miss - investing advice,17,New Orleans,42,48
29372,near miss - investing advice,17,New York,20,51
29373,near miss - investing advice,17,Phoenix,23,72
29374,near miss - investing advice,17,San Jose,18,65
29375,near miss - investing advice,17,Seattle,21,53
29376,near miss - investing advice,17,Ashburn,103,15
29377,near miss - investing advice,17,Atlanta,39,84
29378,near miss - investing advice,17,Boston,1,22
29379,near miss - investing advice,17,Charlotte,25,11
29380,near miss - investing advice,17,Chicago,92,18
29381,near miss - investing advice,17,Cincinnati,13,42
29382,near miss - investing advice,17,Dallas,44,92
29383,near miss - investing advice,17,Denver,9,32
29384,near miss - investing advice,17,Houston,11,68
29385,near miss - investing advice,17,Las Vegas,15,32
29386,near miss - investing advice,17,Los Angeles,46,98
29387,near miss - investing advice,17,Miami,4,50
29388,near miss - investing advice,17,New Orleans,19,86
29389,near miss - investing advice,17,New York,14,84
29390,near miss - investing advice,17,Phoenix,3,33
29391,near miss - investing advice,17,San Jose,39,36
29392,near miss - investing advice,17,Seattle,12,32
29393,near miss - investing advice,17,Ashburn,80,14
29394,near miss - investing advice,17,Atlanta,92,54
29395,near miss - investing advice,17,Boston,19,99
29396,near miss - investing advice,17,Charlotte,26,77
29397,near miss - investing advice,17,Chicago,16,74
29398,near miss - investing advice,17,Cincinnati,1,85
29399,near miss - investing advice,17,Dallas,6,88
29400,near miss - investing advice,17,Denver,15,19
29401,near miss - investing advice,17,Houston,7,69
29402,near miss - investing advice,17,Las Vegas,34,9
29403,near miss - investing advice,17,Los Angeles,9,56
29404,near miss - investing advice,17,Miami,31,66
29405,near miss - investing advice,17,New Orleans,44,55
29406,near miss - investing advice,17,New York,34,55
29407,near miss - investing advice,17,Phoenix,20,5
29408,near miss - investing advice,17,San Jose,38,20
29409,near miss - investing advice,17,Seattle,29,25
29410,near miss - investing advice,17,Ashburn,6,12
29411,near miss - investing advice,17,Atlanta,67,11
29412,near miss - investing advice,17,Boston,12,43
29413,near miss - investing advice,17,Charlotte,4,56
29414,near miss - investing advice,17,Chicago,80,32
29415,near miss - investing advice,17,Cincinnati,1,34
29416,near miss - investing advice,17,Dallas,99,95
29417,near miss - investing advice,17,Denver,12,45
29418,near miss - investing advice,17,Houston,23,0
29419,near miss - investing advice,17,Las Vegas,1,14
29420,near miss - investing advice,17,Los Angeles,19,6
29421,near miss - investing advice,17,Miami,18,42
29422,near miss - investing advice,17,New Orleans,18,93
29423,near miss - investing advice,17,New York,46,27
29424,near miss - investing advice,17,Phoenix,14,28
29425,near miss - investing advice,17,San Jose,43,98
29426,near miss - investing advice,17,Seattle,9,19
29427,near miss - investing advice,17,Ashburn,19,91
29428,near miss - investing advice,17,Atlanta,102,37
29429,near miss - investing advice,17,Boston,75,31
29430,near miss - investing advice,17,Charlotte,7,25
29431,near miss - investing advice,17,Chicago,86,19
29432,near miss - investing advice,17,Cincinnati,20,31
29433,near miss - investing advice,17,Dallas,59,65
29434,near miss - investing advice,17,Denver,0,30
29435,near miss - investing advice,17,Houston,43,65
29436,near miss - investing advice,17,Las Vegas,2,42
29437,near miss - investing advice,17,Los Angeles,77,94
29438,near miss - investing advice,17,Miami,53,28
29439,near miss - investing advice,17,New Orleans,30,7
29440,near miss - investing advice,17,New York,23,56
29441,near miss - investing advice,17,Phoenix,30,68
29442,near miss - investing advice,17,San Jose,38,74
29443,near miss - investing advice,17,Seattle,23,16
29444,near miss - investing advice,17,Ashburn,58,0
29445,near miss - investing advice,17,Atlanta,56,50
29446,near miss - investing advice,17,Boston,20,56
29447,near miss - investing advice,17,Charlotte,18,30
29448,near miss - investing advice,17,Chicago,92,1
29449,near miss - investing advice,17,Cincinnati,12,8
29450,near miss - investing advice,17,Dallas,18,14
29451,near miss - investing advice,17,Denver,7,80
29452,near miss - investing advice,17,Houston,44,85
29453,near miss - investing advice,17,Las Vegas,41,44
29454,near miss - investing advice,17,Los Angeles,53,71
29455,near miss - investing advice,17,Miami,35,19
29456,near miss - investing advice,17,New Orleans,43,96
29457,near miss - investing advice,17,New York,124,41
29458,near miss - investing advice,17,Phoenix,30,82
29459,near miss - investing advice,17,San Jose,38,7
29460,near miss - investing advice,17,Seattle,18,54
29461,near miss - investing advice,17,Ashburn,67,78
29462,near miss - investing advice,17,Atlanta,30,60
29463,near miss - investing advice,17,Boston,27,4
29464,near miss - investing advice,17,Charlotte,27,72
29465,near miss - investing advice,17,Chicago,6,96
29466,near miss - investing advice,17,Cincinnati,8,75
29467,near miss - investing advice,17,Dallas,19,61
29468,near miss - investing advice,17,Denver,24,59
29469,near miss - investing advice,17,Houston,40,56
29470,near miss - investing advice,17,Las Vegas,7,49
29471,near miss - investing advice,17,Los Angeles,82,0
29472,near miss - investing advice,17,Miami,3,40
29473,near miss - investing advice,17,New Orleans,42,59
29474,near miss - investing advice,17,New York,68,95
29475,near miss - investing advice,17,Phoenix,7,82
29476,near miss - investing advice,17,San Jose,15,16
29477,near miss - investing advice,17,Seattle,21,63
29478,near miss - investing advice,17,Ashburn,14,23
29479,near miss - investing advice,17,Atlanta,105,28
29480,near miss - investing advice,17,Boston,16,31
29481,near miss - investing advice,17,Charlotte,22,94
29482,near miss - investing advice,17,Chicago,61,76
29483,near miss - investing advice,17,Cincinnati,5,51
29484,near miss - investing advice,17,Dallas,50,77
29485,near miss - investing advice,17,Denver,30,79
29486,near miss - investing advice,17,Houston,50,57
29487,near miss - investing advice,17,Las Vegas,34,35
29488,near miss - investing advice,17,Los Angeles,29,47
29489,near miss - investing advice,17,Miami,41,27
29490,near miss - investing advice,17,New Orleans,29,98
29491,near miss - investing advice,17,New York,7,59
29492,near miss - investing advice,17,Phoenix,34,36
29493,near miss - investing advice,17,San Jose,12,40
29494,near miss - investing advice,17,Seattle,0,35
29495,near miss - investing advice,17,Ashburn,93,36
29496,near miss - investing advice,17,Atlanta,146,42
29497,near miss - investing advice,17,Boston,67,17
29498,near miss - investing advice,17,Charlotte,11,4
29499,near miss - investing advice,17,Chicago,76,20
29500,near miss - investing advice,17,Cincinnati,7,65
29501,near miss - investing advice,17,Dallas,116,25
29502,near miss - investing advice,17,Denver,5,97
29503,near miss - investing advice,17,Houston,52,94
29504,near miss - investing advice,17,Las Vegas,21,36
29505,near miss - investing advice,17,Los Angeles,29,64
29506,near miss - investing advice,17,Miami,30,7
29507,near miss - investing advice,17,New Orleans,17,34
29508,near miss - investing advice,17,New York,8,80
29509,near miss - investing advice,17,Phoenix,12,9
29510,near miss - investing advice,17,San Jose,2,73
29511,near miss - investing advice,17,Seattle,18,49
29512,near miss - investing advice,17,Ashburn,80,49
29513,near miss - investing advice,17,Atlanta,0,49
29514,near miss - investing advice,17,Boston,41,75
29515,near miss - investing advice,17,Charlotte,11,84
29516,near miss - investing advice,17,Chicago,78,63
29517,near miss - investing advice,17,Cincinnati,10,27
29518,near miss - investing advice,17,Dallas,79,41
29519,near miss - investing advice,17,Denver,4,7
29520,near miss - investing advice,17,Houston,47,28
29521,near miss - investing advice,17,Las Vegas,42,60
29522,near miss - investing advice,17,Los Angeles,57,48
29523,near miss - investing advice,17,Miami,44,35
29524,near miss - investing advice,17,New Orleans,8,21
29525,near miss - investing advice,17,New York,11,15
29526,near miss - investing advice,17,Phoenix,20,6
29527,near miss - investing advice,17,San Jose,39,83
29528,near miss - investing advice,17,Seattle,12,91
29529,near miss - investing advice,17,Ashburn,31,70
29530,near miss - investing advice,17,Atlanta,47,9
29531,near miss - investing advice,17,Boston,1,87
29532,near miss - investing advice,17,Charlotte,10,39
29533,near miss - investing advice,17,Chicago,102,42
29534,near miss - investing advice,17,Cincinnati,12,89
29535,near miss - investing advice,17,Dallas,81,1
29536,near miss - investing advice,17,Denver,22,66
29537,near miss - investing advice,17,Houston,1,43
29538,near miss - investing advice,17,Las Vegas,34,65
29539,near miss - investing advice,17,Los Angeles,19,76
29540,near miss - investing advice,17,Miami,36,21
29541,near miss - investing advice,17,New Orleans,42,51
29542,near miss - investing advice,17,New York,82,73
29543,near miss - investing advice,17,Phoenix,13,4
29544,near miss - investing advice,17,San Jose,24,84
29545,near miss - investing advice,17,Seattle,0,14
29546,near miss - investing advice,17,Ashburn,92,3
29547,near miss - investing advice,17,Atlanta,141,20
29548,near miss - investing advice,17,Boston,23,17
29549,near miss - investing advice,17,Charlotte,11,18
29550,near miss - financial planning,18,Chicago,49,24
29551,near miss - financial planning,18,Cincinnati,5,35
29552,near miss - financial planning,18,Dallas,106,21
29553,near miss - financial planning,18,Denver,17,56
29554,near miss - financial planning,18,Houston,29,18
29555,near miss - financial planning,18,Las Vegas,25,50
29556,near miss - financial planning,18,Los Angeles,52,55
29557,near miss - financial planning,18,Miami,54,14
29558,near miss - financial planning,18,New Orleans,28,78
29559,near miss - financial planning,18,New York,69,49
29560,near miss - financial planning,18,Phoenix,28,47
29561,near miss - financial planning,18,San Jose,47,11
29562,near miss - financial planning,18,Seattle,14,44
29563,near miss - financial planning,18,Ashburn,112,47
29564,near miss - financial planning,18,Atlanta,143,85
29565,near miss - financial planning,18,Boston,14,11
29566,near miss - financial planning,18,Charlotte,24,51
29567,near miss - financial planning,18,Chicago,120,13
29568,near miss - financial planning,18,Cincinnati,16,9
29569,near miss - financial planning,18,Dallas,12,22
29570,near miss - financial planning,18,Denver,20,13
29571,near miss - financial planning,18,Houston,14,45
29572,near miss - financial planning,18,Las Vegas,8,38
29573,near miss - financial planning,18,Los Angeles,8,83
29574,near miss - financial planning,18,Miami,39,14
29575,near miss - financial planning,18,New Orleans,32,16
29576,near miss - financial planning,18,New York,121,81
29577,near miss - financial planning,18,Phoenix,19,34
29578,near miss - financial planning,18,San Jose,30,56
29579,near miss - financial planning,18,Seattle,15,44
29580,near miss - financial planning,18,Ashburn,20,32
29581,near miss - financial planning,18,Atlanta,103,77
29582,near miss - financial planning,18,Boston,81,97
29583,near miss - financial planning,18,Charlotte,18,89
29584,near miss - financial planning,18,Chicago,98,23
29585,near miss - financial planning,18,Cincinnati,0,25
29586,near miss - financial planning,18,Dallas,67,3
29587,near miss - financial planning,18,Denver,14,64
29588,near miss - financial planning,18,Houston,31,56
29589,near miss - financial planning,18,Las Vegas,16,67
29590,near miss - financial planning,18,Los Angeles,51,65
29591,near miss - financial planning,18,Miami,43,45
29592,near miss - financial planning,18,New Orleans,9,60
29593,near miss - financial planning,18,New York,53,27
29594,near miss - financial planning,18,Phoenix,1,7
29595,near miss - financial planning,18,San Jose,5,19
29596,near miss - financial planning,18,Seattle,16,41
29597,near miss - financial planning,18,Ashburn,92,51
29598,near miss - financial planning,18,Atlanta,51,53
29599,near miss - financial planning,18,Boston,22,13
29600,near miss - financial planning,18,Charlotte,7,30
29601,near miss - financial planning,18,Chicago,113,26
29602,near miss - financial planning,18,Cincinnati,15,35
29603,near miss - financial planning,18,Dallas,74,1
29604,near miss - financial planning,18,Denver,2,82
29605,near miss - financial planning,18,Houston,0,8
29606,near miss - financial planning,18,Las Vegas,21,72
29607,near miss - financial planning,18,Los Angeles,5,73
29608,near miss - financial planning,18,Miami,52,74
29609,near miss - financial planning,18,New Orleans,44,46
29610,near miss - financial planning,18,New York,81,43
29611,near miss - financial planning,18,Phoenix,13,85
29612,near miss - financial planning,18,San Jose,51,17
29613,near miss - financial planning,18,Seattle,14,10
29614,near miss - financial planning,18,Ashburn,34,28
29615,near miss - financial planning,18,Atlanta,5,59
29616,near miss - financial planning,18,Boston,78,81
29617,near miss - financial planning,18,Charlotte,29,11
29618,near miss - financial planning,18,Chicago,4,52
29619,near miss - financial planning,18,Cincinnati,3,81
29620,near miss - financial planning,18,Dallas,119,28
29621,near miss - financial planning,18,Denver,3,66
29622,near miss - financial planning,18,Houston,10,5
29623,near miss - financial planning,18,Las Vegas,32,12
29624,near miss - financial planning,18,Los Angeles,12,55
29625,near miss - financial planning,18,Miami,44,55
29626,near miss - financial planning,18,New Orleans,32,96
29627,near miss - financial planning,18,New York,125,36
29628,near miss - financial planning,18,Phoenix,13,43
29629,near miss - financial planning,18,San Jose,29,11
29630,near miss - financial planning,18,Seattle,14,34
29631,near miss - financial planning,18,Ashburn,8,55
29632,near miss - financial planning,18,Atlanta,33,56
29633,near miss - financial planning,18,Boston,67,86
29634,near miss - financial planning,18,Charlotte,31,83
29635,near miss - financial planning,18,Chicago,93,22
29636,near miss - financial planning,18,Cincinnati,18,26
29637,near miss - financial planning,18,Dallas,109,14
29638,near miss - financial planning,18,Denver,21,40
29639,near miss - financial planning,18,Houston,14,47
29640,near miss - financial planning,18,Las Vegas,45,28
29641,near miss - financial planning,18,Los Angeles,51,4
29642,near miss - financial planning,18,Miami,17,16
29643,near miss - financial planning,18,New Orleans,38,97
29644,near miss - financial planning,18,New York,85,60
29645,near miss - financial planning,18,Phoenix,21,40
29646,near miss - financial planning,18,San Jose,40,11
29647,near miss - financial planning,18,Seattle,19,73
29648,near miss - financial planning,18,Ashburn,105,64
29649,near miss - financial planning,18,Atlanta,5,78
29650,near miss - financial planning,18,Boston,64,94
29651,near miss - financial planning,18,Charlotte,17,87
29652,near miss - financial planning,18,Chicago,23,35
29653,near miss - financial planning,18,Cincinnati,16,0
29654,near miss - financial planning,18,Dallas,4,55
29655,near miss - financial planning,18,Denver,27,90
29656,near miss - financial planning,18,Houston,11,95
29657,near miss - financial planning,18,Las Vegas,13,10
29658,near miss - financial planning,18,Los Angeles,38,52
29659,near miss - financial planning,18,Miami,17,37
29660,near miss - financial planning,18,New Orleans,38,75
29661,near miss - financial planning,18,New York,115,52
29662,near miss - financial planning,18,Phoenix,32,96
29663,near miss - financial planning,18,San Jose,26,35
29664,near miss - financial planning,18,Seattle,18,51
29665,near miss - financial planning,18,Ashburn,78,94
29666,near miss - financial planning,18,Atlanta,67,25
29667,near miss - financial planning,18,Boston,25,61
29668,near miss - financial planning,18,Charlotte,9,12
29669,near miss - financial planning,18,Chicago,34,16
29670,near miss - financial planning,18,Cincinnati,6,22
29671,near miss - financial planning,18,Dallas,78,56
29672,near miss - financial planning,18,Denver,0,70
29673,near miss - financial planning,18,Houston,36,66
29674,near miss - financial planning,18,Las Vegas,2,3
29675,near miss - financial planning,18,Los Angeles,11,88
29676,near miss - financial planning,18,Miami,55,25
29677,near miss - financial planning,18,New Orleans,48,84
29678,near miss - financial planning,18,New York,114,97
29679,near miss - financial planning,18,Phoenix,29,69
29680,near miss - financial planning,18,San Jose,11,40
29681,near miss - financial planning,18,Seattle,0,71
29682,near miss - financial planning,18,Ashburn,1,62
29683,near miss - financial planning,18,Atlanta,78,80
29684,near miss - financial planning,18,Boston,27,69
29685,near miss - financial planning,18,Charlotte,15,41
29686,near miss - financial planning,18,Chicago,124,81
29687,near miss - financial planning,18,Cincinnati,13,52
29688,near miss - financial planning,18,Dallas,32,31
29689,near miss - financial planning,18,Denver,23,17
29690,near miss - financial planning,18,Houston,5,66
29691,near miss - financial planning,18,Las Vegas,21,23
29692,near miss - financial planning,18,Los Angeles,83,68
29693,near miss - financial planning,18,Miami,10,15
29694,near miss - financial planning,18,New Orleans,38,70
29695,near miss - financial planning,18,New York,107,35
29696,near miss - financial planning,18,Phoenix,29,45
29697,near miss - financial planning,18,San Jose,37,13
29698,near miss - financial planning,18,Seattle,8,12
29699,near miss - financial planning,18,Ashburn,60,48
29700,near miss - financial planning,18,Atlanta,63,62
29701,near miss - financial planning,18,Boston,28,60
29702,near miss - financial planning,18,Charlotte,6,32
29703,near miss - financial planning,18,Chicago,125,57
29704,near miss - financial planning,18,Cincinnati,15,30
29705,near miss - financial planning,18,Dallas,76,19
29706,near miss - financial planning,18,Denver,18,91
29707,near miss - financial planning,18,Houston,33,32
29708,near miss - financial planning,18,Las Vegas,3,79
29709,near miss - financial planning,18,Los Angeles,69,37
29710,near miss - financial planning,18,Miami,25,5
29711,near miss - financial planning,18,New Orleans,52,63
29712,near miss - financial planning,18,New York,18,85
29713,near miss - financial planning,18,Phoenix,28,39
29714,near miss - financial planning,18,San Jose,42,10
29715,near miss - financial planning,18,Seattle,24,1
29716,near miss - financial planning,18,Ashburn,76,9
29717,near miss - financial planning,18,Atlanta,96,20
29718,near miss - financial planning,18,Boston,15,24
29719,near miss - financial planning,18,Charlotte,38,80
29720,near miss - financial planning,18,Chicago,67,64
29721,near miss - financial planning,18,Cincinnati,11,22
29722,near miss - financial planning,18,Dallas,94,19
29723,near miss - financial planning,18,Denver,8,71
29724,near miss - financial planning,18,Houston,27,64
29725,near miss - financial planning,18,Las Vegas,20,68
29726,near miss - financial planning,18,Los Angeles,47,84
29727,near miss - financial planning,18,Miami,8,56
29728,near miss - financial planning,18,New Orleans,2,92
29729,near miss - financial planning,18,New York,68,11
29730,near miss - financial planning,18,Phoenix,12,28
29731,near miss - financial planning,18,San Jose,24,44
29732,near miss - financial planning,18,Seattle,13,73
29733,near miss - financial planning,18,Ashburn,22,47
29734,near miss - financial planning,18,Atlanta,31,63
29735,near miss - financial planning,18,Boston,9,12
29736,near miss - financial planning,18,Charlotte,19,69
29737,near miss - financial planning,18,Chicago,89,79
29738,near miss - financial planning,18,Cincinnati,8,21
29739,near miss - financial planning,18,Dallas,64,13
29740,near miss - financial planning,18,Denver,9,2
29741,near miss - financial planning,18,Houston,3,99
29742,near miss - financial planning,18,Las Vegas,3,57
29743,near miss - financial planning,18,Los Angeles,50,12
29744,near miss - financial planning,18,Miami,39,72
29745,near miss - financial planning,18,New Orleans,22,91
29746,near miss - financial planning,18,New York,35,90
29747,near miss - financial planning,18,Phoenix,32,9
29748,near miss - financial planning,18,San Jose,46,37
29749,near miss - financial planning,18,Seattle,18,46
29750,near miss - financial planning,18,Ashburn,116,79
29751,near miss - financial planning,18,Atlanta,122,5
29752,near miss - financial planning,18,Boston,58,9
29753,near miss - financial planning,18,Charlotte,22,78
29754,near miss - financial planning,18,Chicago,40,84
29755,near miss - financial planning,18,Cincinnati,2,98
29756,near miss - financial planning,18,Dallas,36,60
29757,near miss - financial planning,18,Denver,22,10
29758,near miss - financial planning,18,Houston,4,42
29759,near miss - financial planning,18,Las Vegas,8,95
29760,near miss - financial planning,18,Los Angeles,51,80
29761,near miss - financial planning,18,Miami,15,46
29762,near miss - financial planning,18,New Orleans,12,35
29763,near miss - financial planning,18,New York,119,78
29764,near miss - financial planning,18,Phoenix,13,97
29765,near miss - financial planning,18,San Jose,51,38
29766,near miss - financial planning,18,Seattle,17,32
29767,near miss - financial planning,18,Ashburn,0,28
29768,near miss - financial planning,18,Atlanta,78,9
29769,near miss - financial planning,18,Boston,19,35
29770,near miss - financial planning,18,Charlotte,34,19
29771,near miss - financial planning,18,Chicago,26,96
29772,near miss - financial planning,18,Cincinnati,1,32
29773,near miss - financial planning,18,Dallas,94,33
29774,near miss - financial planning,18,Denver,3,84
29775,near miss - financial planning,18,Houston,5,28
29776,near miss - financial planning,18,Las Vegas,39,20
29777,near miss - financial planning,18,Los Angeles,9,50
29778,near miss - financial planning,18,Miami,61,46
29779,near miss - financial planning,18,New Orleans,1,51
29780,near miss - financial planning,18,New York,55,63
29781,near miss - financial planning,18,Phoenix,2,57
29782,near miss - financial planning,18,San Jose,45,2
29783,near miss - financial planning,18,Seattle,7,36
29784,near miss - financial planning,18,Ashburn,73,55
29785,near miss - financial planning,18,Atlanta,79,66
29786,near miss - financial planning,18,Boston,36,50
29787,near miss - financial planning,18,Charlotte,9,76
29788,near miss - financial planning,18,Chicago,25,63
29789,near miss - financial planning,18,Cincinnati,16,28
29790,near miss - financial planning,18,Dallas,100,1
29791,near miss - financial planning,18,Denver,13,82
29792,near miss - financial planning,18,Houston,42,87
29793,near miss - financial planning,18,Las Vegas,37,86
29794,near miss - financial planning,18,Los Angeles,18,74
29795,near miss - financial planning,18,Miami,0,1
29796,near miss - financial planning,18,New Orleans,32,88
29797,near miss - financial planning,18,New York,117,10
29798,near miss - financial planning,18,Phoenix,2,67
29799,near miss - financial planning,18,San Jose,30,63
29800,near miss - financial planning,18,Seattle,1,68
29801,near miss - financial planning,18,Ashburn,96,97
29802,near miss - financial planning,18,Atlanta,48,44
29803,near miss - financial planning,18,Boston,46,20
29804,near miss - financial planning,18,Charlotte,12,71
29805,near miss - financial planning,18,Chicago,111,12
29806,near miss - financial planning,18,Cincinnati,6,74
29807,near miss - financial planning,18,Dallas,101,76
29808,near miss - financial planning,18,Denver,26,1
29809,near miss - financial planning,18,Houston,45,99
29810,near miss - financial planning,18,Las Vegas,5,32
29811,near miss - financial planning,18,Los Angeles,67,55
29812,near miss - financial planning,18,Miami,39,54
29813,near miss - financial planning,18,New Orleans,44,4
29814,near miss - financial planning,18,New York,32,55
29815,near miss - financial planning,18,Phoenix,22,96
29816,near miss - financial planning,18,San Jose,14,63
29817,near miss - financial planning,18,Seattle,29,55
29818,near miss - financial planning,18,Ashburn,103,48
29819,near miss - financial planning,18,Atlanta,145,45
29820,near miss - financial planning,18,Boston,74,19
29821,near miss - financial planning,18,Charlotte,3,47
29822,near miss - financial planning,18,Chicago,42,32
29823,near miss - financial planning,18,Cincinnati,0,50
29824,near miss - financial planning,18,Dallas,64,23
29825,near miss - financial planning,18,Denver,31,53
29826,near miss - financial planning,18,Houston,16,95
29827,near miss - financial planning,18,Las Vegas,14,14
29828,near miss - financial planning,18,Los Angeles,65,8
29829,near miss - financial planning,18,Miami,17,8
29830,near miss - financial planning,18,New Orleans,13,75
29831,near miss - financial planning,18,New York,76,74
29832,near miss - financial planning,18,Phoenix,2,39
29833,near miss - financial planning,18,San Jose,13,6
29834,near miss - financial planning,18,Seattle,22,54
29835,near miss - financial planning,18,Ashburn,118,81
29836,near miss - financial planning,18,Atlanta,100,15
29837,near miss - financial planning,18,Boston,23,95
29838,near miss - financial planning,18,Charlotte,38,99
29839,near miss - financial planning,18,Chicago,82,78
29840,near miss - financial planning,18,Cincinnati,11,35
29841,near miss - financial planning,18,Dallas,6,47
29842,near miss - financial planning,18,Denver,16,50
29843,near miss - financial planning,18,Houston,1,41
29844,near miss - financial planning,18,Las Vegas,2,57
29845,near miss - financial planning,18,Los Angeles,29,43
29846,near miss - financial planning,18,Miami,24,9
29847,near miss - financial planning,18,New Orleans,40,64
29848,near miss - financial planning,18,New York,61,78
29849,near miss - financial planning,18,Phoenix,31,8
29850,near miss - financial planning,18,San Jose,37,89
29851,near miss - financial planning,18,Seattle,0,88
29852,near miss - financial planning,18,Ashburn,41,97
29853,near miss - financial planning,18,Atlanta,8,44
29854,near miss - financial planning,18,Boston,80,18
29855,near miss - financial planning,18,Charlotte,17,8
29856,near miss - financial planning,18,Chicago,20,97
29857,near miss - financial planning,18,Cincinnati,3,99
29858,near miss - financial planning,18,Dallas,67,68
29859,near miss - financial planning,18,Denver,22,97
29860,near miss - financial planning,18,Houston,46,81
29861,near miss - financial planning,18,Las Vegas,20,22
29862,near miss - financial planning,18,Los Angeles,58,0
29863,near miss - financial planning,18,Miami,30,5
29864,near miss - financial planning,18,New Orleans,7,7
29865,near miss - financial planning,18,New York,29,56
29866,near miss - financial planning,18,Phoenix,8,76
29867,near miss - financial planning,18,San Jose,35,24
29868,near miss - financial planning,18,Seattle,4,46
29869,near miss - financial planning,18,Ashburn,71,28
29870,near miss - financial planning,18,Atlanta,70,51
29871,near miss - financial planning,18,Boston,26,96
29872,near miss - financial planning,18,Charlotte,39,38
29873,near miss - financial planning,18,Chicago,14,83
29874,near miss - financial planning,18,Cincinnati,8,57
29875,near miss - financial planning,18,Dallas,51,64
29876,near miss - financial planning,18,Denver,9,53
29877,near miss - financial planning,18,Houston,12,43
29878,near miss - financial planning,18,Las Vegas,40,7
29879,near miss - financial planning,18,Los Angeles,15,3
29880,near miss - financial planning,18,Miami,58,16
29881,near miss - financial planning,18,New Orleans,40,18
29882,near miss - financial planning,18,New York,49,93
29883,near miss - financial planning,18,Phoenix,14,78
29884,near miss - financial planning,18,San Jose,9,2
29885,near miss - financial planning,18,Seattle,23,48
29886,near miss - financial planning,18,Ashburn,23,36
29887,near miss - financial planning,18,Atlanta,92,16
29888,near miss - financial planning,18,Boston,32,1
29889,near miss - financial planning,18,Charlotte,21,3
29890,near miss - financial planning,18,Chicago,111,20
29891,near miss - financial planning,18,Cincinnati,15,80
29892,near miss - financial planning,18,Dallas,45,35
29893,near miss - financial planning,18,Denver,13,5
29894,near miss - financial planning,18,Houston,22,77
29895,near miss - financial planning,18,Las Vegas,31,61
29896,near miss - financial planning,18,Los Angeles,1,96
29897,near miss - financial planning,18,Miami,54,72
29898,near miss - financial planning,18,New Orleans,30,79
29899,near miss - financial planning,18,New York,88,13
29900,near miss - financial planning,18,Phoenix,31,61
29901,near miss - financial planning,18,San Jose,26,79
29902,near miss - financial planning,18,Seattle,2,51
29903,near miss - financial planning,18,Ashburn,9,13
29904,near miss - financial planning,18,Atlanta,48,5
29905,near miss - financial planning,18,Boston,47,57
29906,near miss - financial planning,18,Charlotte,23,32
29907,near miss - financial planning,18,Chicago,12,65
29908,near miss - financial planning,18,Cincinnati,20,27
29909,near miss - financial planning,18,Dallas,26,43
29910,near miss - financial planning,18,Denver,8,49
29911,near miss - financial planning,18,Houston,22,22
29912,near miss - financial planning,18,Las Vegas,22,6
29913,near miss - financial planning,18,Los Angeles,70,93
29914,near miss - financial planning,18,Miami,27,70
29915,near miss - financial planning,18,New Orleans,37,0
29916,near miss - financial planning,18,New York,73,22
29917,near miss - financial planning,18,Phoenix,5,62
29918,near miss - financial planning,18,San Jose,13,97
29919,near miss - financial planning,18,Seattle,17,71
29920,near miss - financial planning,18,Ashburn,47,97
29921,near miss - financial planning,18,Atlanta,67,5
29922,near miss - financial planning,18,Boston,60,51
29923,near miss - financial planning,18,Charlotte,3,85
29924,near miss - financial planning,18,Chicago,47,71
29925,near miss - financial planning,18,Cincinnati,4,41
29926,near miss - financial planning,18,Dallas,1,16
29927,near miss - financial planning,18,Denver,30,28
29928,near miss - financial planning,18,Houston,3,50
29929,near miss - financial planning,18,Las Vegas,21,50
29930,near miss - financial planning,18,Los Angeles,65,45
29931,near miss - financial planning,18,Miami,44,56
29932,near miss - financial planning,18,New Orleans,32,50
29933,near miss - financial planning,18,New York,75,91
29934,near miss - financial planning,18,Phoenix,2,84
29935,near miss - financial planning,18,San Jose,36,67
29936,near miss - financial planning,18,Seattle,29,8
29937,near miss - financial planning,18,Ashburn,72,72
29938,near miss - financial planning,18,Atlanta,14,59
29939,near miss - financial planning,18,Boston,62,28
29940,near miss - financial planning,18,Charlotte,16,49
29941,near miss - financial planning,18,Chicago,35,8
29942,near miss - financial planning,18,Cincinnati,2,65
29943,near miss - financial planning,18,Dallas,115,69
29944,near miss - financial planning,18,Denver,23,20
29945,near miss - financial planning,18,Houston,53,72
29946,near miss - financial planning,18,Las Vegas,11,27
29947,near miss - financial planning,18,Los Angeles,42,1
29948,near miss - financial planning,18,Miami,7,54
29949,near miss - financial planning,18,New Orleans,5,70
29950,near miss - financial planning,18,New York,120,3
29951,near miss - financial planning,18,Phoenix,34,17
29952,near miss - financial planning,18,San Jose,53,2
29953,near miss - financial planning,18,Seattle,16,50
29954,near miss - financial planning,18,Ashburn,16,48
29955,near miss - financial planning,18,Atlanta,22,35
29956,near miss - financial planning,18,Boston,26,38
29957,near miss - financial planning,18,Charlotte,28,2
